timestamp,.300BLK_3,.300BLK_4,.300BLK_5,.357 Magnum 9号霰射&#34;鼠弹&#34;,.357 Magnum FMJ,.357 Magnum JHP,.45 ACP AP,.45 ACP FMJ,.50 AE FMJ,.50 AE JHP,12 Gauge 8.5毫米鹿弹,12 Gauge 箭形弹,12 Gauge 龙息弹,12 Gauge独头 AP-20,12 Gauge独头 FTX,12.7x55mm PD12双头弹,12.7x55mm PS12,12.7x55mm PS12A,12.7x55mm PS12B,4.6x30mm AP SX,4.6x30mm FMJ SX,4.6x30mm Subsonic SX,45-70 Govt FMJ,45-70 Govt FTX,45-70 Govt RN,5.45x39mm BS,5.45x39mm BT,5.45x39mm PS,5.56x45mm M855,5.56x45mm M855A1,5.56x45mm M995,5.7x28mm L191,5.7x28mm R37.F,5.7x28mm SS190,5.7x28mm SS193,5.8x42mm DBP10,5.8x42mm DVC12,5.8x42mm DVP88,6.8x51mm FMJ,6.8x51mm Hybrid,7.62x39mm AP,7.62x39mm BP,7.62x39mm PS,7.62x51mm BPZ,7.62x51mm M62,7.62x51mm M80,7.62x54R BT,7.62x54R LPS,7.62x54R T46M,9x19mm AP6.3,9x19mm PBP,9x19mm RIP,9x39mm BP,9x39mm SP5,9x39mm SP6,玻纤柳叶箭矢,碳纤维刺骨箭矢,碳纤维穿甲箭矢
2026-08-09 20:56,632,1967,,283,545,,2030,641,1190,644,388,553,1960,591,,3667,2707,904,,,1495,507,1278,3555,644,,,579,571,1911,,585,,,1893,2023,4865,598,2069,5074,,1891,641,648,5967,1218,,2050,622,486,1696,758,4679,624,1921,799,1994,6664
2026-08-09 21:01,632,1967,,283,545,,2030,641,1190,644,388,553,1960,591,,3667,2707,904,,,1495,507,1278,3555,644,,,579,571,1911,,585,,,1893,2023,4865,598,2069,5074,,1891,641,648,5967,1218,,2050,622,486,1696,758,4679,624,1921,799,1994,6664
2026-08-09 21:06,632,1967,,283,545,,2030,656,1190,624,,553,1960,591,,3667,2707,904,4963,,1495,507,1278,3555,644,,,579,571,1911,,585,,,1893,2023,4865,598,2069,5074,,1891,641,628,5967,1218,,2050,622,486,1696,758,4679,624,1961,799,1994,6664
2026-08-09 21:07,632,1967,,283,545,,2030,656,1190,624,,553,1960,591,,3667,2707,904,4963,,1495,507,1278,3555,644,,,579,571,1911,,585,,,1893,2023,4865,598,2069,5074,,1891,641,628,5967,1218,,2050,622,486,1696,758,4679,624,1961,799,1994,6664
2026-08-09 21:09,632,1967,,283,545,,2030,656,1190,624,,553,1960,591,,3667,2707,904,4963,,1495,507,1278,3555,644,,,579,571,1911,,585,,,1893,2023,4865,598,2069,5074,,1891,641,628,5967,1218,,2050,622,486,1696,758,4679,624,1961,799,1994,6664
2026-08-09 21:11,632,1967,,,545,,,656,1190,624,,553,1960,591,,3667,2707,904,4963,,1495,507,1278,3555,644,,,579,571,1911,,585,,,1893,2023,4865,598,2069,5074,,1891,641,628,5967,1218,,2050,622,486,1696,758,4679,624,1961,799,1994,6664
2026-08-09 21:16,632,1967,,283,545,,2100,641,1190,624,,553,1960,591,,3667,2707,904,,,1495,507,1278,3555,644,,,579,571,1911,,585,,,1923,2023,4865,598,2069,5074,,1891,641,648,5967,1218,,2090,622,486,1696,758,4679,624,1961,799,1994,6664
2026-08-09 21:21,632,1967,,283,545,,2065,641,1235,624,378,553,1960,591,,3667,2707,904,,,1495,507,1278,3555,644,,,579,571,1911,,585,,,1923,2023,4865,598,2069,5074,,1891,641,648,5967,1218,,,622,,1696,758,4679,624,1961,799,1994,6664
2026-08-09 21:26,632,1967,,283,545,,2065,641,1235,644,378,553,2000,591,,3667,2707,904,4963,,1520,507,1278,3555,644,,,579,571,1911,,585,,,1923,2023,4865,598,2069,5074,,1891,641,648,5967,1218,,2090,622,486,1696,758,4679,624,1961,799,1994,6664
2026-08-09 21:31,632,1967,,283,545,,,641,1235,644,378,553,2000,591,,3667,2707,904,,,1520,507,1278,3555,644,,,579,571,1911,,585,,,1923,2023,4865,598,2069,5074,,1891,641,648,5967,1218,,2090,622,486,1696,758,4679,624,1961,799,1994,6664
2026-08-09 21:36,632,2002,,283,545,,2100,656,1235,604,378,553,2000,591,,3667,2707,869,,,1520,507,1278,3415,,,,579,571,1911,,585,,,1923,2023,4935,598,2069,5074,,1891,641,648,5967,1218,,2090,622,486,1696,758,4679,624,1961,769,1994,6664
2026-08-09 21:41,632,2002,,283,,,2100,656,1190,624,,553,2000,591,,3667,2707,869,4963,,1520,507,1278,3555,734,,1941,579,571,1911,,585,,,1923,2023,4935,598,2069,5074,,1891,641,648,5967,1218,,2090,622,486,1696,758,4679,624,2001,799,1994,6664
2026-08-09 21:46,632,2002,,283,,,2100,656,1190,624,,553,2000,591,,3667,2707,869,4963,,1520,507,1278,3555,734,,1941,579,571,1911,,585,,,1923,2023,4935,598,2069,5074,,1891,641,648,5967,1218,,2090,622,486,1696,758,4679,624,2001,799,1994,6664
2026-08-09 21:51,632,2002,,283,545,,2065,656,1190,604,378,553,2000,591,,3667,2707,904,4963,3887,1520,507,1278,3555,674,,,579,571,1941,,585,,,1923,2058,4935,598,2069,5074,,1891,641,648,5967,1218,,2090,622,,1696,758,4679,604,2001,799,1994,6664
2026-08-09 21:56,632,2002,,283,545,,2065,656,1190,604,378,553,2000,591,,3667,2707,904,4963,3887,1520,507,1278,3555,674,,,579,571,1941,,585,,,1923,2058,4935,598,2069,5074,,1891,641,648,5967,1218,,2090,622,486,1696,758,4679,604,2001,799,1994,6664
2026-08-09 22:01,632,2002,,283,545,,2100,656,1190,584,383,538,2000,591,,3667,2707,904,,3887,1520,507,1213,3415,704,,,579,571,1941,,585,,,1923,2058,4935,598,2069,5074,,1891,641,,5967,1218,,2090,622,486,1696,758,4679,604,2001,799,1994,6664
2026-08-09 22:06,632,2002,,283,545,,2100,656,1145,584,383,538,2000,591,,3667,2707,904,,3887,1520,507,1213,3415,704,,,579,571,1941,,585,,,1923,2058,4935,598,2069,5074,,1891,641,648,5967,1218,,2090,622,486,1696,758,4679,604,2001,799,1994,6664
2026-08-09 22:11,632,2002,,283,,,2065,656,1100,584,383,,2000,591,,3667,2707,869,4963,3887,1495,507,1213,3415,704,,,579,586,1941,,585,,,1923,2058,4935,598,2069,5074,,1891,641,648,5967,1218,,2090,602,486,1696,758,4679,604,2001,799,1994,6664
2026-08-09 22:16,632,2002,,283,,,2065,656,1100,584,383,538,2000,591,,3667,2707,869,4963,3887,1495,507,1213,3415,704,,,579,586,1941,,585,,,1923,2058,4935,598,2069,5074,,1891,641,648,5967,1218,,2090,602,486,1696,758,4679,604,2001,799,1994,6664
2026-08-09 22:21,632,2002,4743,283,545,,2065,656,1100,,383,538,2000,591,,3667,2707,834,4963,3887,1495,507,1213,3555,644,,,579,586,1941,,585,,,1923,2058,4935,598,2069,5074,,1891,641,628,5967,1218,,2090,602,471,1696,758,4679,604,1961,799,1994,6519
